item_id,user_id,rating,timestamp,title,brand,category,description
B00HVCHMHO,AT6L417RJQ1JS,1,1406160000,The Angry Child,Mark Harris,"['CDs & Vinyl', 'Dance & Electronic', 'Electronica']","[""2014 release from the Electro-Acoustic artist. Harris' previous works include a full-length titled The Boy Observer's The Ocean and Birmingham Sound Matter, a project Instigated by Spanish sound artist Francisco Lopez collaborating with six other sound artists in the West Midlands. In 2012, Harris released An Idea Of North/Learning To Walk. Harris was also featured on Wire Magazine's Wire Tapper CD for that year.""]"
B00HVOSC6M,A1KGQ62P8SRBRH,1,1423958400,Beethoven: Symphonies Nos. 1 &amp; 7,L. V. BEETHOVEN,"['CDs & Vinyl', 'Classical', 'Symphonies']",[]
B00HWEEUB2,ALD1CRUBY1365,0,1483142400,Two Steps from Heaven: Best of Origen 1996-2013,Origen,"['CDs & Vinyl', 'New Age', 'Meditation']","['Two Steps from Heaven is a lovely, soothing and peaceful album that delivers a true musical experience, as Origen brings Classical music into the 21st Century New Age era. The album covers the sound Origen has been doing since the start of his career in 1995. It has a very dramatic flair, and a sense of momentum and power, while at the same time exuding a gentle, soothing and ethereal nature. It is the very essence of what he achieves by crossing Classics with modern New Age and Ambient flavors. The type of physical and emotional feeling that you will receive from this music is not easily expressible in earthly words. I urge you to listen and be whisked away to a place where we all belong. Each track of sounds offers something beautiful and just as indescribable. Glorious, heavenly, celestial, esoteric: these are just a few words that come to my mind when trying to explain this music. Origen gives a thorough and personal working over to Donizetti- aria Una Fortiva Lagrima, Handel - Lascia Chio Pianga, Mozart  Requiem, Lacrimosa, Ave Maria by Schubert, among others. Obviously, these pieces would never be complete without Tanya Lubimenko a singer of the Ukrainian National Opera House, whose voice is possibly one of the most beautiful voices on this planet. Her singing wafted to my ears like a melodic and healing balm, the harmony and perfection of each vocal rendition so comforting and embracing. Origen and Tanya have crafted a masterful collection of music that just makes you feel better, and calmer, about being exactly whom and where you are. If you love Sarah Brightman, Jackie Evancho, Andrea Bochelli, Susan Boyle, Josh Groban this CD will be a great addition to your musical collection that can be used in a variety of situations to add a calming, relaxing, soothing ambiance. (tags wonderful world cinema heart awakening closer Christmas stage )']"
B00HWKJH4G,AT6L417RJQ1JS,1,1406160000,Yearling,Orcas,"['CDs & Vinyl', 'Dance & Electronic', 'Ambient']",[]
B00HX67L1K,ADG33WELAQRZJ,1,1399507200,Deafer Dumber Blinder - 20 Years Anniversary Box,Clawfinger,"['CDs & Vinyl', 'Metal']","[""Speaking of the most important releases of the 1990's, CLAWFINGER's debut album 'Deaf - Dumb - Blind' is mentioned very quickly. The young Swedish band started their career with a classic, an album that was influential for generations of musicians following. Its combination of Metal/Rock, electronic elements and aggressive vocals in rap style made CLAWFINGER stand out from all competitors. The album's hit singles, especially 'Nigger' and 'The Truth', had serious impact on the alternative club scene and are celebrated tracks until this day. So 'Deafer Dumber Blinder' (as the title implies) give you more: revised artwork, 2 bonus CD's and a live DVD, lots of unreleased and rare material - all added to the classic album.""]"
B00HX6FD1U,AOVUG6TEO2MVO,1,1402099200,Above and Beyond,The President's Own United States Marine Band,"['CDs & Vinyl', 'Classical', 'Symphonies']","[""Few wind ensembles have earned such international acclaim as the United States Marine Band, virtuosos who here perform an excitingly varied programme directed by the award-winning conductor of the Seattle Symphony, Gerard Schwarz. Established classics such as Frederick Fennells edition of Percy Grainger's Lincolnshire Posy sit alongside Paul Creston's festive Celebration Overture. Copland's pungent Emblems evokes Amazing Grace in masterly fashion, whilst Schwarz himself contributes his own recent composition Above and Beyond, written specifically for this band in recognition of its remarkable musicianship.""]"
B00HXHS550,A30AYWMR8P9GO4,1,1519257600,2-Pacheco y Su Charanga 1,Johnny Pacheco,"['CDs & Vinyl', 'Jazz']","[""Digitally remastered two-fer containing Johnny Pacheco's complete original LP Pacheco y su Charanga Vol. 2, which appears here for the first time ever on CD. It features the leader on flute, plus the extraordinary contribution of the celebrated Jos Chombo Silva on violin, and vocals by Elliot Romero and Rudy Calzado. As a bonus, we have also added Pacheco's first album, Pacheco y su Charanga Vol.1 in it's entirety.""]"
B00HY38MSI,A2Y478EJWBC7BK,1,1440547200,Lost Forever//Lost Together,Architects UK,"['CDs & Vinyl', 'Alternative Rock']","[""The sixth studio album from Brighton, England-based metalcore outfit Architects UK, &#34;Lost Forever, Lost Together,&#34; is the most eclectic and ambitious yet tightly controlled album so far in the band's career. Making their Epitaph Records debut, Architects (They are only know as the Architects UK in the US) deepen their blend of brutal, thundering metal and melody-spiked hardcore with heavier riffs and intricate arrangements inspired by artists as unlikely as Sigur Ros.""]"
B00HYO8HHS,A30JFEZEVKQ7ZN,1,1397088000,Strauss: Alpine Symphony,Daniel Harding,"['CDs & Vinyl', 'Pop']",[]
B00HZ03P28,AT6L417RJQ1JS,1,1397347200,Aquaplano Sessions,DONATO / NUEL DOZZY,"['CDs & Vinyl', 'Dance & Electronic', 'Electronica']","['When the Aquaplano records were first released in 2008 and 2009, emerging out of Hardwax with little fanfare, they were distinctly out of step with the way techno appeared to be heading. The minimal detour was reaching its logical endpoint, and producers were returning to the 1990s for inspiration, with Berghain and Sandwell District at the vanguard of a new techno movement. What the Aquaplano sessions shared in common were slower BPMs and finding inspiration in the 1990s, but there they parted ways. The influences these Italians were drawing on were rather different, returning to tribal rhythms and ambient textures to sketch out a much more heady, psychedelic form of techno. The results were a perfect balance of hypnotic beats and swirling atmosphere geared for a broken-in dancefloor or the hazy afterhours. Across these two records <B>Donato Dozzy</B> and <B>Nuel</B> would go a long way towards creating the template for a brand of deep, atmospheric techno that has become much more prominent in the years since. And while many have sought to imitate this sound, few -- if any -- have matched what first emerged from the Aquaplano sessions. After only being available in a very limited run, it is fitting that the sonic blueprints provided by Dozzy and Nuel are now available again -- and much more widely -- at a time when their influence is as strong as it has ever been. All music produced and mixed by <B>Donato Scaramuzzi</B> and <B>Manuel Fogliata</B> at Nautical One Studio in San Felice Cireco, Italy, between 2007 and 2008. Mastered and cut by <B>Rashad Becker</B> at Dubplates & Mastering, Berlin, December 2013.']"
B00HZ03PH8,AT6L417RJQ1JS,1,1397347200,Hostile Environment,BOLDER,"['CDs & Vinyl', 'Dance & Electronic', 'Electronica']",[]
B00HZ03PQ4,AT6L417RJQ1JS,1,1397347200,Konstellaatio,Mika Vainio,"['CDs & Vinyl', 'Dance & Electronic', 'Electronica']",['LP just added.']
B00HZ8J5HO,A30JFEZEVKQ7ZN,1,1397088000,Brahms: Piano Concerto No. 2,Maurizio Pollini,"['CDs & Vinyl', 'Classical', 'Symphonies']","['Recorded live at the Semperoper, Dresden, in January 2013, this performance of Brahms s Piano Concerto No.2 reunited the dream-team of Maurizio Pollini and the Staatskapelle orchestra under Christian Thielemann.<br><br>Pollini and Thielemann had already won a prestigious ECHO award for their DG recording of the first concerto, released in 2012.<br><br>The combination of Pollini and Thielemann derives its attraction not least from the contrast between two great artists with very different attitudes to music-making [from the booklet essay by Tobias Niederschlag]<br><br>Brahms s second piano concerto has had a particularly notable history in the city of Dresden, where the composer himself played the work twice on the stage of the Semperoper - where this recording was made.<br><br>Premiered nearly twenty years after its predecessor and quite different in character, the concerto is still one of the greatest challenges of the piano repertory not just because of its daunting technical demands but also because of the sheer scale of its four movements.<br><br>The resolve and self-assurance with which Pollini played here was fascinating. The sound was able to gain in breadth and depth. Christian Thielemann accompanied with great attention and with tightly coiled flexibility. Dresdner Neueste Nachrichten<br><br>The video recording of this concert will be included in the Thielemann Brahms CD+DVD box released in autumn.']"
B00HZX0IKM,A2Y478EJWBC7BK,1,1449878400,Reset,Profane Omen,"['CDs & Vinyl', 'Pop']",[]
B00I095I82,AUHZ4NEDBKM1X,1,1398470400,Live In Tokyo,The Crimson ProjeKCt,"['CDs & Vinyl', 'Pop']","[""2014 live album the King Crimson spin-off. Featuring the talents of Adrian Belew, Tony Levin, Pat Mastelotto, Markus Reuter, Julie Slick and Tobias Ralph; The Crimson ProjeKCT primarily focus on repertoire from the early 1980s through to the mid-90s. The band has a ''double trio'' line-up, as made popular by Crimson between 1994-1997. LIVE IN TOKYO finds the band performing a solid 12-song set.""]"
B00I3LDETW,A2HR0IL3TC4CKL,1,1408665600,Ferneyhough: Complete Works for String Quartet &amp; Trios,Brian Ferneyhough,"['CDs & Vinyl', 'Classical', 'Chamber Music']","[""On the occasion of its 40th anniversary (1974-2014), the Arditti Quartet, one of the most famous groups in contemporary music, has chosen to record, for the second time and this is an occurrence sufficiently rare that it bears emphasizing , the complete string quartets of Brian Ferneyhough. The pieces on these discs immediately weave an auditory spell and well illustrate this composer's brand of complexity, i.e., writing reputed to be unplayable for the instrumentalists but providing a definite pleasure for the listener, caught up in the headiness of a universe without limits or vanishing point. This 3-CD set will not only be one of the indispensable releases of 2014 but also the best way to apprehend the music of a fundamental composer whose intense writing, emancipated heir of Schoenberg, remains radically expressive, chaotic in appearance but sublimated here by the freedom and excellence of the interpretation.""]"
B00I3SW1QC,A26P2849EZKMJ2,0,1478390400,Story of 29 Cuts,Jody Miller,"['CDs & Vinyl', 'Pop', 'Oldies']",[]
B00I3SVZPK,A3EZ2PLA8AFPIF,1,1404000000,Make My Day: Back To Blues,Fast Eddie Clarke,"['CDs & Vinyl', 'Blues']","[""New solo Studio LP from one time Motorhead guitarist and leader of his current rock outfit FASTWAY. This is Clark's first new studio record since 2011.10 new studio tracks featuring Fast Eddie Clarkes return to playing the Blues, his first since his early days of live shows and recording with Curtis Knight's ZEUS in the early 1970s.""]"
B00I3TWZ6C,A1S7BFT0HDF3HA,1,1509580800,Aqaurela Do Brasil,Nate Najar Trio,"['CDs & Vinyl', 'Jazz']","[""The American musician Nate Najar is rapidly emerging as one of the top international acoustic jazz guitarists featuring the nylon string, finger style classical guitar technique and gathering new audiences worldwide. This brilliant album was recorded in New York City at Nola Studio - the same as most of the legendary recordings made for Candid by Nat Hentoff at the beginning of the sixties' decade. This, his second Candid recording, is Brazilian in concept and represents a wide cross section of Brazilian musical influence, a sort of Watercolor of Brazil in fact. Jobim's <i>Ligia</i> is from Joao Gilberto and <i>Fotografia</i> from the wonderful record <b>Elis and Tom</b> featuring Elis Regina. <i>Canto De Ossanha</i> originally entered the musical lexicon via guitarist Baden Powell all those years ago, and <i>Aquarela Do Brasil</i> is that gorgeous, soaring 1939 melody from Ary Barroso known throughout much of the world simply as Brazil! Prominent here are Chuck Redd and bassist Tommy Cecil - while Duduka da Fonseca adds his unique approach to the drums. Harry Allen's sax, featured on <i>Ligia</i> and <i>Samba for Felix</i> is lyrical, inventive and sensitive and is admirably suited to the Brazilian lexicon.""]"
B00I7GG3Y6,AHGZYB93YOQK8,1,1416182400,Pennsylvania Coal,Irene Kelley,"['CDs & Vinyl', 'Country', 'Bluegrass']","['Pennsylvania Coal by Irene Kelley', ""<i>When sold by Amazon.com, this product is manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.</i>"", ""With a stylistic kinship to Dolly and Emmylou, Kelley's sweet vocals glide gently over the lilt and pluck of banjos, fiddles and mandolins, taking her bluegrass trappings into folkier terrain. EVERY SONG'S A GEM. --BluegrassSituation.com<br /><br />This woman is making the BEST MUSIC OF HER CAREER. --Maverick Magazine<br /><br />This whole project is SIMPLY SUBLIME. --Robert K. Oermann, Music Historian; Music Row Magazine<br /><br />This woman is making the BEST MUSIC OF HER CAREER. --Maverick Magazine<br /><br />This whole project is SIMPLY SUBLIME. --Robert K. Oermann, Music Historian; Music Row Magazine""]"
B00I86JUSG,A32UZE5D7LPH8L,1,1526256000,Shine On,Sarah McLachlan,"['CDs & Vinyl', 'Pop']","[""Three Time Grammy Winner and legendary singer songwriter makes her Verve debut with her eighth studio album, SHINE ON. Sarah has sold over 40 million albums in her career and is one of the most respected female artists in music today.<br>The new album was recorded in Vancouver with longtime collaborator/producer Pierre Marchand,along with contributions from producer/songwriter Bob Rock and keyboardist Vincent Jones.<br><br>In a press release, McLachlan revealed that the album was inspired by her father's passing and her own appreciation of life: This album is about moving through the second half of my life in a more mindful and meaningful way, recognizing that every day, every moment is precious and though we all have our issues and problems, our damages, we all have the ability to continue to learn, grow from our experiences, thrive and shine on. Many of the songs are inspired at least partially or wholly by my father's passing three years ago and the profound effect losing him had on me. I had to find my footing again<br>without the anchor of his unconditional love.""]"
B00I8ZHT1C,A32UZE5D7LPH8L,1,1424217600,Now That's What I Call Running 2014 / Various,Now Music,"['CDs & Vinyl', 'Pop']",[]
B00I9BU2MI,A3K0CRZ5ZCYCKF,1,1470355200,To Future Memories,Juhani Aaltonen,"['CDs & Vinyl', 'Jazz']","[""<b>To Future Memories - The Music of Antti Hytti</b> features Finland's legendary master saxophonist/flutist Juhani Aaltonen (b. 1935) with his extended quartet that here includes, in addition to its regular members pianist Iro Haarla, bassist Ulf Krokfors and drummer Reino Laine, also bassist Ville Herrala and percussionist Tatu Rnkk. They bring additional rhythmic diversity to the music compared the quartet's much lauded first recording, <b>Conclusions</b> (TUM 21). On <b>To Future Memories</b>, Aaltonen presents a selection of compositions by composer, bandleader and bassist Antti Hytti (b. 1952), many of which were originally composed by Hytti for feature movies or short films in the 1980s and 1990s, with Aaltonen as a featured soloist already on the original movie versions. The compositions range from the beauty and quiet contemplation of <i>Ursula</i>, <i>Kukunor</i> and the title tune to the mystical unknown worlds of <i>Hiisi</i> and <i>Haze</i> but also include Aaltonen improvising on the tenor saxophone at the top of his powers on <i>Reminiscence</i> and <i>All The Birds</i>.""]"
B00I9OFTQ4,AOVUG6TEO2MVO,1,1513900800,Weinberg: Chamber Music,Nabil Shehata,"['CDs & Vinyl', 'Classical', 'Chamber Music']","['For some years now the extensive and eminently significant oeuvre of the Polish-Russian composer Mieczyslaw Weinberg has been being discovered and receiving proper recognition even in the West - a gradual process and a fortunate one! cpo\'s internationally highly acclaimed recordings also attest to this development, and the pianist Elisaveta Blumina has tirelessly committed herself to this cause. Following her successful cpo releases of Weinberg\'s piano works and chamber music for winds, she now deserves our thanks for formulating the idea and program design for yet another cpo CD. If Weinberg\'s amazing musical maturity created surprises in his early piano works, then in the chamber compositions selected here he shows even more emotional depth, seriousness, and high drama. And the interpreters - with Elisaveta Blumina at the piano - skillfully master the astonishingly high technical demands of these pieces, and in this way """"with her musical colleagues she provides for a finely felt, gripping, and captivating interpretation of Weinberg\'s music!"""""""" (Pizzicato). The tragic element in Weinberg\'s life experiences repeatedly finds expression in his works, but very often the minor key ends up going over into major. Weinberg\'s quest for a good end, for peace, is encountered almost everywhere in his music.']"
B00IA1VOR4,AHGZYB93YOQK8,1,1416182400,Salvation Town,Jonny Two Bags,"['CDs & Vinyl', 'Pop']",['JONNY TWO BAGS - SALVATION TOWN (GATEFOLD/180 GRAM/WITH DOWNLOAD) - VINYL']
B00ID8HFQS,AHGZYB93YOQK8,1,1405123200,Jigsaw Heart,Eden Brent,"['CDs & Vinyl', 'Blues']","['Recorded in Nashville with producer Colin Linden, ""Jigsaw Heart"" is Americana soul shot through with Mississippi roots  from Eden Brents evocative lyrics to her Lil Boogaloo piano style. Blues, gospel, soul, country and R&B merge in a melting pot of sound that bubbles up in the Delta and streams outward from there. These heartfelt new songs make for Edens deepest, most reflective album yet.', 'A force to reckon with... aggressive, sultry, hot and cool. <P>Barry Mazor --<b>The Wall Street Journal</b><br /><br />Irresistibly fresh... <P>Marc Silver --<b>NPR Music</b>']"
B00ID96PL8,ADTRLO89NTIUY,1,1490400000,Symphony of Light,Renaissance,"['CDs & Vinyl', 'Pop']",[]
B00IDQAYJA,A2IHB3M0ZIKNOZ,1,1507334400,3:10 to Yuma - Original Soundtrack from the 1957 Motion Picture,George Duning,"['CDs & Vinyl', 'Soundtracks']","['3:10 to Yuma - Original Soundtrack from the 1957 Motion Picture by George Duning', ""<i>When sold by Amazon.com, this product will be manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.</i>""]"
B00IG2ZMBQ,A2NFUZGB9GTS7V,1,1463443200,Red Beans And Weiss,Chuck E. Weiss,"['CDs & Vinyl', 'Alternative Rock']","['Which Chuck E. Weiss do we talk about here? The one who so impressed blues legends Lightnin Hopkins and Willie Dixon as a Denver teenager that they took him out in their road bands? The one who lived in LA s Tropicana Hotel in the 70s alongside Tom Waits and Rickie Lee Jones, ending up namechecked on the classic Waits albums <i>Small Change</i> and <i>Nighthawks at the Diner</i>, and in Rickie Lee Jones hit &#34;Chuck E. s in Love&#34;? The one who has recorded with Tom Waits, Muddy Waters, Howlin Wolf, Roger Miller, Dr. John, Willie Dixon? Whichever Chuck E. Weiss you choose, he s a legend, and his 2014 album, <i>Red Beans and Weiss</i>, delivers on the big personality. Executive produced by Johnny Depp and Tom Waits, <i>Red Beans and Weiss</i> blends blues, barrelhouse, and bluster into a highly entertaining whole.']"
B00IG6WDZU,AFSBKKDFLZZX5,1,1440979200,THE CHIEF BLUES STORY - Various,Various,"['CDs & Vinyl', 'Blues']","[""Chief may not have been the most successful or prolific of blues labels, but few can doubt that its musical impact far outweighed its output. Spanning just five years from 1957 to 1961, this compilation contains many of the musical highlights that resulted. Including the likes of Elmore James, Earl Hooker, Lillian Offitt and Junior Wells. CD1 1. Calling All Blues - Earl Hooker 2. It Hurts Me Too - Elmore James 3. My Love Is Your Love - Magic Sam 4. I'm A Stranger - Junior Wells 5. I Love My Baby - Melvin Simpson 6. Oh Mama - Lillian Offitt 7. It's Nothing - Bobby & Lucy 8. I Can't Believe It - Frank Butler 9. Universal Rock - Earl Hooker & Junior Wells 10. You Dont Have To Work - Magic Sam 11. The Twelve Year Old Boy - Elmore James 12. Will My Man Will Be Home Tonight - Lillian Offitt 13. Two Headed Woman - Junior Wells 14. Do The Camel Walk - Magic Sam 15. Rockin' With The Kid - Earl Hooker 16. You Sure Look Good To Me - Junior Wells 17. Cry For Me Baby - Elmore James 18. Messing With The Kid - Junior Wells CD2 1. Coming Home - Elmore James 2. Blue Light Boogie - Magic Sam 3. Did You Ever Love Somebody G 'Davy' Crockett 4. Blues In D Natural - Earl Hooker 5. Try And Understand - Melvin Simpson 6. The Things I'd Do For You - Junior Wells 7. Take Me Where You Go - Elmore James 8. Shine On - Lillian Offitt 9. Lovey dovey Lovey One- Junior Wells 10. Rockin' Wild - Earl Hooker 11. Mr Charlie - Magic Sam 12. Elmore's Contribution To Jazz - Elmore James 13. Lazy Mule - Junior Wells & Earl Hooker 14. The Man Won't Work - Lillian Offitt 15. I Could Cry - Junior Wells 16. Every Night About This Time - Magic Sam""]"
B00IGNDBRW,A3EZ2PLA8AFPIF,1,1405814400,Faster... Louder: The Dictators Best 1975-2001,Dictators,"['CDs & Vinyl', 'Pop']","[""You wanted the best... you've got the best! THE DICTATORS Faster... Louder: The Dictators' Best 1975-2001. This multi-label anthology is the first ever Dictators compilation on the market. There have been several archival/demo and live collections issued over the years, but for prime Dictators material taken from their four studio albums, this is the one! Fans of The 'Tators will delight in this 20-track selection of killer tunes it's everyone's favorite gang of Bronx bullies at their finest. Originally formed in 1973, The 'Tators proved to be way ahead of the game by straddling the worlds of hard rock, proto-punk and punk rock. All Music Guide called them 'New York proto-punk heroes who fused vintage rock & roll to a trashy pop-culture aesthetic'. The group's retro-rock, back alley punk stance confounded expectations every step of the way, but with studio production courtesy of the tag-team behind the Blue Oyster Cult, Murray Krugman and Sandy Pearlman their records retain a timeless, diamond-hard edge. Debut album Go Girl Crazy! (1975) was a landmark of its day, boasting 'The Next Big Thing', 'Master Race Rock' and their era-defining cover of 'California Sun'. Manifest Destiny (1977) proved the 'Tators were 'Young, Fast, Scientific' while laying waste to the world with their incendiary cover of Iggy & the Stooges 'Search and Destroy'. Third album Bloodbrothers (1978) yielded some of their best-ever songs in 'Faster & Louder' and 'Stay with Me'. The group originally broke up in 1978, but has reformed on a number of occasions and their 2001 album D.F.F.D. saw them at the top of their game with attitude-to-burn classics such as 'I Am Right!' and 'Burn, Baby, Burn!!'. They're all here, plus more! With superb audio, color booklet with detailed notes and rare photos, this is an essential collection for the punk rock enthusiast.""]"
B00II573M2,A32UZE5D7LPH8L,1,1529193600,Welcome To My World The Best Of Jim Reeves,Jim Reeves,"['CDs & Vinyl', 'Country', ""Today's Country""]","['The Jim Reeves story started in Panola County, Texas, in August 1923 and ended when he died in a plane crash on 31st July 1964 yet even today, half a century later, he is still a legend. The Country Music Hall of Fame, to which he was elected posthumously in 1967,made the following citation: The velvet style of Gentleman Jim Reeves was an international influence. His rich voice bought millions of new fans to country music from every corner of the world...Posterity will keep his name alive because they will remember him as one of country music s most important performers.']"
B00IIC1WWM,A107KVRYRCU3RY,1,1517443200,Elmer Bernstein: the..,Original Soundtrack,"['CDs & Vinyl', 'Soundtracks', 'Movie Soundtracks']","['After some 25 years of searching, Intrada proudly presents legendary Elmer Bernstein recordings made for Ava label between 1962 - 1965, all of them finally presented on CD from original 1/2"" three channel and 1/4"" two channel stereo album session masters! These six classic albums have seen many reissues on vinyl and CD throughout the last several decades but always in presentations dubbed from vinyl copies, from mono tapes or from truncated second generation tape copies with missing cues. For the first time ever, these near audiophile quality recordings can be heard complete, all in stereo, all directly from true masters finally uncovered at last! We present all six on 3 CDs, in musically satisfying order that opens with Walk On The Wild Side, goes through everything and concludes full circle with final track of theme collection, which just happens to be new arrangement of Walk On The Wild Side. Should make Bernstein fans delirious! Elmer Bernstein conducts.\n\nCD 1 WALK ON THE WILD SIDE (33:17)\nTHE CARPETBAGGERS (25:26)\n\nCD 2 THE CARETAKERS (23:50)\nBABY THE RAIN MUST FALL (25:26)\n\nCD 3 TO KILL A MOCKINGBIRD (29:59)\nMOVIE AND TV THEMES (31:27)']"
B00IJZIFLO,A107KVRYRCU3RY,1,1479686400,British Composers Premiere Collections 5,Brownridge,"['CDs & Vinyl', 'Classical', 'Symphonies']",['Kenneth Leighton Piano Concerto No. 1 in D Minor Op. 11 + Ruth Gipps Piano Concerto Op. 34 + Theme and Variations for Piano Op. 57a + Opalescence Op. 72']
B00IJZW4BQ,A2Y478EJWBC7BK,1,1433289600,Define Redemption,Reality Grey,"['CDs & Vinyl', 'Pop']",['No synopsis available.']
B00IJZW3OY,A1A3485UTN4SS,1,1399075200,Alastor: The Book of Angels Volume 21,Eyvind Kang,"['CDs & Vinyl', 'World Music', 'Middle East', 'Israel']","[""World traveler, nomad, mystic and violist, Eyvind Kang has created several of the most wildly creative CDs on Tzadik. Here he turns his hand to ten tunes from Zorn's remarkable Book of Angels. Featuring spectacular orchestral arrangements and brilliant studio techniques, Eyvind has put together a CD unlike anything on the Angels series, highlighting the spiritual side of the Angels project, the singular lyricism of Zorn's compositions and his own richly inventive musical imagination. One of the most personal and gorgeous installments in the Masada series, Alastor is a modern orchestral reading of the mystical charts from the Book of Angels.""]"
B00IKM5N5W,A2Y478EJWBC7BK,1,1461369600,Time Travelers &amp; Bonfires,Sevendust,"['CDs & Vinyl', 'Pop']","[""Sevendust didn't waste any time getting 2014 started the best way they know how: being holed up in the recording studio to create their long-awaited and highly-anticipated acoustic album. The Atlanta band entered Architekt Studios in Butler, NJ to record their highly anticipated and much-talked-about acoustic studio album. It will be a collection of 2014 songs, along with re-recorded Sevendust classics. Newly re-recorded songs will include: &#34;Black,&#34; &#34;Gone,&#34; &#34;Denial,&#34; &#34;Karma,&#34; &#34;Trust,&#34; and &#34;Crucified.&#34; Six new songs for 2014 have also been written and recorded for the acoustic album.""]"
B00INYM0OO,A30JFEZEVKQ7ZN,1,1397433600,Sixth Symphonies of Tchaikovsky &amp; Shostakovich,Symphonieorchester des Bayerischen Rundfunks,"['CDs & Vinyl', 'Classical', 'Symphonies']","['Together with the Bavarian Radio Symphony, Mariss Jansons presents the Tchaikovsky and Shostakovich Sixth Symphonies in recent live recordings. - These recordings follow his Tchaikovsky\'s Fifth Symphony (released on BR-KLASSIK). - Mariss Jansons formerly worked as assistant to legendary conductor Yevgeny Mravinsky, conductor of the first performance of Shostakovich\'s Sixth. Today, Mr. Jansons ranks as one of the foremost interpreters of Russian symphonic music. Two Sixth Symphonies, both composed by Russians and both first performed in St. Petersburg/Leningrad. The two works are confessions in music, written by composers who had to conceal their true natures and thoughts from the political and social realities surrounding them, and consequently took the risk of \'saying the unsayable\' through music. Peter Ilyich Tchaikovsky\'s Sixth Symphony, first performed in 1893 only a few days before his death, is the work of an artist for whom the symphony was the """"musical confession of a soul which, filled to bursting from the effects of life, unburdens itself through sound."""" Tchaikovsky wanted the programme of this symphony later termed the """"Pathtique"""" to remain """"a mystery to all."""" And the """"Pathtique"""" did indeed only become a success once its creator had died. Echoing Tchaikovsky\'s mysterious musical legacy, Dmitri Shostakovich\'s Symphony No. 6 also puzzled people through its lack of symphonic conventions there is, for instance, no joyful and victorious finale. In 1939, despite the fact that Stalin\'s regime with its cultural repression had long kept him under observation, Shostakovich produced a Sixth Symphony that prompted stormy applause from the audience, yet left the critics and ideologists nonplussed: They referred to it as a """"headless torso"""". The """"healthy joy in life"""" promoted by the doctrine of socialist realism is nowhere in evidence here: instead, the symphony conveys a powerful sense of gloom, filled with glaringly grotesque exaggerations. The first performance of Shostakovich\'s symphonic masterpiece was conducted by Yevgeny Mravinsky; Mariss Jansons would later become his student and assistant. As an interpreter, the Latvian-born chief conductor of the Symphonieorchester des Bayerischen Rundfunks thus has a direct link to the composer. Both symphonies were recorded only very recently at exciting live performances in Munich\'s main concert halls.']"
B00INZDERK,A1C7Y31S5QXNTR,1,1434326400,16th Avenue/Takin' It Easy,Lacy J. Dalton,"['CDs & Vinyl', 'Country']","[""Digitally remastered two-fer containing a pair of albums from the Country icon. With a voice closer to Bonnie Raitt than any other Country vocalist, Lacy could be described as the female version of Waylon Jennings. 16th Avenue was released in 1982. The title track, surprisingly, only reached #7 in the Billboard Country charts. It has since been hailed as one of the all-time great Country records and is the song most associated with Lacy J. The other track released as a single was 'Slow Down' which reached #13. Takin' It Easy was released in 1981 and reached #12 in the Billboard Country album charts and remained there for 39 weeks. The singles taken from the album were the title track which got to #2 and a double A-side of 'Everybody Makes Mistakes/Wild Turkey' which reached #5. Amazingly, Lacy only won one major award (Academy of Country Music's Top New Female Vocalist in 1980) but awards mean nothing as those with ears will know. Here is one of the greatest, smoky-voiced Honky Tonk singers of all time.""]"
B00IO56TSK,A19T4IHJU5CZOE,1,1396828800,Beethoven: Piano Music,Claudio Arrau,"['CDs & Vinyl', 'Classical']","['The celebrated Chilean pianist Claudio Arraus (19031991) career spanned the evolution of recorded sound, from his first acoustic recording in 1921 to the digital era of the 1980s. He was a pianist equally at home in Beethoven, Liszt and Schumann, composers who formed the centre of his repertoire in later years. By the mid-1930s, Arrau was giving marathon recitals of the complete keyboard works of Bach and Mozart. In 1938, he performed for the first time the complete sonatas and concertos by Beethoven. He recorded a vast discography for EMI and Philips which included selected Beethoven sonatas for EMI in the 1950s and the complete sonatas for Philips between 1962 and 1966. Arrau was a deeply thoughtful musician who tried to get to the heart ofthe work he was performing with an interpretation illuminated by his wide knowledge of art and literature (Jonathan Summers). This recording is extremely rare and has never been issued before. It is considered in some circles that Arraus live performances of the Beethoven sonatas are superior to the studio versions. Joseph Horowitz has stated I do not find his (studio recorded) cycle conveys Arraus full stature as a Beethoven player. In the later sonatas, Arrau himself alluded to the fact that an improvisatory approach was required which was difficult to achieve within the constraints of a recording studio. Of Op. 111, Jonathan Summers says in his booklet note that as we near the close of the performance we realise that we have been transported to another world by Arrau the result of great music interpreted by a great musician. Of Op. 57, the Appassionata, Summers states that Arrau plays the work not as a virtuoso display piece but as a conflict between life and death. These three sonatas were recorded live in Stockholmwith exceptional warmth and clarity in 1960, when Arrau was at the peak of his career. They show that he was one of the most accomplished Beethoven interpreters of the 20th century (Jonathan Summers).']"
